file_name,Model,Original_Summary,Word Mover Distance,Rouge_1,Rouge_2,Rouge_l,Rouge_be,Bert_F1
meeting_en_test_021,Luhn,minutes_GENER_annot06_deidentified.txt,-0.106962180460817,0.0897921202734937,0.022281665924413,0.0464709584560356,0.0194188547831332,0.0918631553649902
meeting_en_test_021,T5,minutes_GENER_annot06_deidentified.txt,-0.1222473572614228,0.0967924120646443,0.0229096993625273,0.0551959640480511,0.0266156764274464,0.1811639070510864
meeting_en_test_021,LexRank,minutes_GENER_annot06_deidentified.txt,-0.3544170447714118,0.0564381292358061,0.0059873134479979,0.0328699467740301,0.0064829396325459,0.1266790181398391
meeting_en_test_022,Bart,minutes_GENER_annot07.deidentified.txt,-0.1324253278582722,0.2955987907089535,0.0850577840964458,0.1646625786847975,0.067677619670238,0.4686152935028076
meeting_en_test_022,Unsupervised,minutes_GENER_annot07.deidentified.txt,-0.2767354399755133,0.2256280059522701,0.043667303979195,0.1222086364760267,0.0421126492393218,0.4171395897865295
meeting_en_test_022,Bert2Bert,minutes_GENER_annot07.deidentified.txt,-0.2564746712063429,0.2631706241763598,0.0573805283127469,0.1316939345485503,0.0486134841673524,0.2399661839008331
meeting_en_test_022,LSA,minutes_GENER_annot07.deidentified.txt,-0.1032169604206386,0.2737758029793211,0.0674206773770573,0.1437423902673559,0.0812486972106285,0.3239936232566833
meeting_en_test_022,T5,minutes_GENER_annot07.deidentified.txt,-0.2322234205960672,0.2999239131280266,0.0729963418168676,0.1622505276201889,0.0645113517485819,0.47837033867836
meeting_en_test_022,Roberta2Roberta,minutes_GENER_annot07.deidentified.txt,-0.3693769907009937,0.2255762624005604,0.0461166911481307,0.1195307295933824,0.0450347985079585,0.420893132686615
meeting_en_test_022,LED,minutes_GENER_annot07.deidentified.txt,-0.7960305804222869,0.1031397410083161,0.0172602892068971,0.068987258906066,0.020531729776601,0.2707041501998901
meeting_en_test_022,Luhn,minutes_GENER_annot07.deidentified.txt,-0.185916676159658,0.2522239661592854,0.0604463343871355,0.1315567071047935,0.0819739277026369,0.2419463396072387
meeting_en_test_022,Pegasus,minutes_GENER_annot07.deidentified.txt,-0.6331047502634313,0.2701875812795196,0.0540020665647193,0.1444821402852729,0.0596273950035685,0.4364668726921081
meeting_en_test_022,TextRank,minutes_GENER_annot07.deidentified.txt,-0.2047073196085556,0.242771784620827,0.0541810527677563,0.1239210686141517,0.0736800931473486,0.2732024192810058
meeting_en_test_022,LexRank,minutes_GENER_annot07.deidentified.txt,-0.5378550259167675,0.1918016144630296,0.0338359932685622,0.1123394867521929,0.058761001798375,0.3384575247764587
meeting_en_test_023,Pegasus,Minutes_GENER_annot13.deidentified.txt,-0.1691354869337256,0.2543145654065037,0.0523891633389128,0.1333710291741618,0.0533773950035685,0.4223681390285492
meeting_en_test_023,Roberta2Roberta,Minutes_GENER_annot13.deidentified.txt,-0.0735441736818829,0.2165367143779616,0.0461166911481307,0.1127510685764333,0.0450347985079585,0.4095377326011657
meeting_en_test_023,Bart,Minutes_GENER_annot13.deidentified.txt,-0.0123305741824053,0.2757514624646787,0.0773058461119496,0.1524488382267823,0.067677619670238,0.4531422257423401
meeting_en_test_023,Luhn,Minutes_GENER_annot13.deidentified.txt,-0.0143588051140485,0.2438368693850919,0.0571995811403823,0.1244599329112451,0.0770958789221491,0.2378129512071609
meeting_en_test_023,Bert2Bert,Minutes_GENER_annot13.deidentified.txt,-0.0644488921370766,0.2476265827255825,0.0521449262185061,0.1202949708179803,0.0486134841673524,0.2323733866214752
meeting_en_test_023,T5,Minutes_GENER_annot13.deidentified.txt,-0.0343099402576773,0.2829427810525549,0.0729963418168676,0.1490429804503776,0.0645113517485819,0.4598077237606048
meeting_en_test_023,LED,Minutes_GENER_annot13.deidentified.txt,-0.2192619060772589,0.0935011867914486,0.0123220176019588,0.0593487046891986,0.020531729776601,0.2271692752838134
meeting_en_test_023,Unsupervised,Minutes_GENER_annot13.deidentified.txt,-0.0467662781469063,0.2083618189019104,0.0349081798916038,0.1106978451091202,0.0421126492393218,0.4049707055091858
meeting_en_test_023,LSA,Minutes_GENER_annot13.deidentified.txt,0.0061861175779356,0.2638069556272961,0.0630319626435149,0.1356427017938357,0.0768530928150241,0.3192028403282165
meeting_en_test_023,LexRank,Minutes_GENER_annot13.deidentified.txt,-0.1594820240136243,0.1803478699696375,0.0293915488241178,0.1026478567962457,0.0516181446555178,0.3326168656349182
meeting_en_test_023,TextRank,Minutes_GENER_annot13.deidentified.txt,-0.0271224323045753,0.2340761324469139,0.0508140494007529,0.1158943127613089,0.0682746877419432,0.2689833343029022
